3 0
0.0002	0
0.0004	0
0.0006	0
0.0008	0
0.001	0
0.0012	0
0.0014	0
0.0016	0
0.0018	26.3284
0.002	15.1293
0.0022	13.063
0.0024	10.6892
0.0026	12.5788
0.0028	14.68
0.003	12.3899
0.0032	13.7724
0.0034	15.0812
0.0036	18.2572
0.0038	17.967
0.004	18.396
0.0042	17.1227
0.0044	21.176
0.0046	18.5944
0.0048	18.2317
0.005	17.497
0.0052	22.5609
0.0054	20.7833
0.0056	22.1997
0.0058	21.7853
0.006	22.927
0.0062	24.5383
0.0064	23.3486
0.0066	24.16
0.0068	21.9445
0.007	22.9289
0.0072	22.3286
0.0074	22.32
0.0076	22.5696
0.0078	21.6
0.008	21.6848
0.0082	22.0847
0.0084	53.9077
0.0086	20.9698
0.0088	19.4633
0.009	19.1831
0.0092	20.6771
0.0094	18.5668
0.0096	24.7181
0.0098	42.6692
0.01	29.2176
0.0102	18.4234
0.0104	13.0383
0.0106	14.0989
0.0108	14.2448
0.011	17.3437
0.0112	15.675
0.0114	17.2634
0.0116	13.8585
0.0118	11.7222
0.012	12.9419
0.0122	10.6735
0.0124	11.0306
0.0126	11.8707
0.0128	11.1263
0.013	11.1109
0.0132	11.0817
0.0134	11.9713
0.0136	10.4824
0.0138	9.57328
0.014	12.0914
0.0142	9.45198
0.0144	11.6296
0.0146	10.024
0.0148	11.2495
0.015	10.2835
0.0152	7.72387
0.0154	11.2333
0.0156	12.1177
0.0158	10.8202
0.016	10.9249
0.0162	11.2305
0.0164	11.1699
0.0166	9.1976
0.0168	9.36715
0.017	8.92545
0.0172	12.1322
0.0174	7.78593
0.0176	10.0547
0.0178	9.22349
0.018	10.9569
0.0182	9.89167
0.0184	8.42169
0.0186	8.63447
0.0188	9.30096
0.019	8.7177
0.0192	7.57996
0.0194	9.29062
0.0196	9.12401
0.0198	8.6573
0.02	8.67371
0.0202	9.37221
0.0204	6.82908
0.0206	6.15852
0.0208	8.20602
0.021	5.47777
0.0212	7.19991
0.0214	8.43614
0.0216	8.55789
0.0218	8.85068
0.022	7.60398
0.0222	9.2954
0.0224	7.25646
0.0226	7.8441
0.0228	6.57507
0.023	6.11683
0.0232	7.01775
0.0234	5.92529
0.0236	6.42466
0.0238	5.82765
0.024	6.95146
